user_id,latitude,longitude,datetime,hour,day,day_of_week,weekday,month,is_weekend,step_distance_km,duration_sec,calculated_speed_kmh
USER_000,17.3854275,78.481662,2008-10-23 02:55:40,2,23,Thursday,3,10,0,0.011667639224585214,5.0,8.400700241701353
USER_000,17.3854405,78.4815605,2008-10-23 02:55:45,2,23,Thursday,3,10,0,0.010867255693560628,5.0,7.824424099363652
USER_000,17.385454,78.4814555,2008-10-23 02:55:50,2,23,Thursday,3,10,0,0.011242754339033285,5.0,8.094783124103964
USER_000,17.385454,78.4813495,2008-10-23 02:55:55,2,23,Thursday,3,10,0,0.011248202904308408,5.0,8.098706091102054
USER_000,17.385448,78.48126049999999,2008-10-23 02:56:00,2,23,Thursday,3,10,0,0.009467782081062408,5.0,6.816803098364933
USER_000,17.3854385,78.481173,2008-10-23 02:56:05,2,23,Thursday,3,10,0,0.009344970448469684,5.0,6.728378722898173
USER_000,17.385441,78.4810625,2008-10-23 02:56:10,2,23,Thursday,3,10,0,0.011729016592018922,5.0,8.444891946253623
USER_000,17.3854245,78.480966,2008-10-23 02:56:15,2,23,Thursday,3,10,0,0.010403174785364833,5.0,7.4902858454626795
USER_000,17.385420500000002,78.4808615,2008-10-23 02:56:20,2,23,Thursday,3,10,0,0.011097948574154066,5.0,7.990522973390927
USER_000,17.3854235,78.4807585,2008-10-23 02:56:25,2,23,Thursday,3,10,0,0.010934948853483503,5.0,7.873163174508122
USER_000,17.385427,78.48066,2008-10-23 02:56:30,2,23,Thursday,3,10,0,0.010459584024573691,5.0,7.530900497693057
USER_000,17.3854155,78.48058449999999,2008-10-23 02:56:35,2,23,Thursday,3,10,0,0.008113100946363324,5.0,5.841432681381593
USER_000,17.3854235,78.48049,2008-10-23 02:56:40,2,23,Thursday,3,10,0,0.010067259367036832,5.0,7.248426744266519
USER_000,17.3854265,78.48039449999999,2008-10-23 02:56:45,2,23,Thursday,3,10,0,0.010139484618524045,5.0,7.300428925337312
USER_000,17.385414,78.480313,2008-10-23 02:56:50,2,23,Thursday,3,10,0,0.008759364691023301,5.0,6.3067425775367765
USER_000,17.385426,78.480227,2008-10-23 02:56:55,2,23,Thursday,3,10,0,0.009222936148627146,5.0,6.6405140270115455
USER_000,17.385428,78.48013,2008-10-23 02:57:00,2,23,Thursday,3,10,0,0.0102955704771802,5.0,7.412810743569744
USER_000,17.385408,78.48006699999999,2008-10-23 02:57:05,2,23,Thursday,3,10,0,0.007045448569016249,5.0,5.072722969691699
USER_000,17.385438,78.47996499999999,2008-10-23 02:57:10,2,23,Thursday,3,10,0,0.011326134386457246,5.0,8.154816758249217
USER_000,17.385449,78.47983149999999,2008-10-23 02:57:15,2,23,Thursday,3,10,0,0.014219075510445767,5.0,10.237734367520952
USER_000,17.385448,78.4797685,2008-10-23 02:57:20,2,23,Thursday,3,10,0,0.006686177549828054,5.0,4.814047835876199
USER_000,17.3854315,78.4797255,2008-10-23 02:57:25,2,23,Thursday,3,10,0,0.004917997758791578,5.0,3.540958386329936
USER_000,17.385399,78.47967449999999,2008-10-23 02:57:30,2,23,Thursday,3,10,0,0.006507546898965978,5.0,4.685433767255504
USER_000,17.38537,78.47962799999999,2008-10-23 02:57:35,2,23,Thursday,3,10,0,0.005894594621612578,5.0,4.244108127561056
USER_000,17.3853625,78.4795515,2008-10-23 02:57:40,2,23,Thursday,3,10,0,0.008160535715883556,5.0,5.87558571543616
USER_000,17.385349,78.479474,2008-10-23 02:57:45,2,23,Thursday,3,10,0,0.008359806243256858,5.0,6.019060495144938
USER_000,17.3853405,78.4793865,2008-10-23 02:57:50,2,23,Thursday,3,10,0,0.009333059942090216,5.0,6.719803158304956
USER_000,17.385344500000002,78.4792965,2008-10-23 02:57:55,2,23,Thursday,3,10,0,0.009560718306285906,5.0,6.883717180525852
USER_000,17.385335,78.47921349999999,2008-10-23 02:58:00,2,23,Thursday,3,10,0,0.00887068221394831,5.0,6.386891194042783
USER_000,17.385345,78.479119,2008-10-23 02:58:05,2,23,Thursday,3,10,0,0.010089346547595482,5.0,7.264329514268747
USER_000,17.385345,78.47904249999999,2008-10-23 02:58:10,2,23,Thursday,3,10,0,0.008117811648793268,5.0,5.844824387131153
USER_000,17.385347,78.47897549999999,2008-10-23 02:58:15,2,23,Thursday,3,10,0,0.007113194646522512,5.0,5.121500145496209
USER_000,17.3853495,78.4789005,2008-10-23 02:58:20,2,23,Thursday,3,10,0,0.00796349215895948,5.0,5.733714354450825
USER_000,17.385342,78.4788245,2008-10-23 02:58:25,2,23,Thursday,3,10,0,0.008107758627833868,5.0,5.837586212040384
USER_000,17.3853455,78.47875099999999,2008-10-23 02:58:30,2,23,Thursday,3,10,0,0.007809169931099269,5.0,5.622602350391474
USER_000,17.3853495,78.47870449999999,2008-10-23 02:58:35,2,23,Thursday,3,10,0,0.004954361557116702,5.0,3.567140321124025
USER_000,17.385336,78.4786435,2008-10-23 02:58:40,2,23,Thursday,3,10,0,0.006644807451354904,5.0,4.784261364975531
USER_000,17.3853465,78.478574,2008-10-23 02:58:45,2,23,Thursday,3,10,0,0.007466851516911833,5.0,5.376133092176519
USER_000,17.385344,78.478517,2008-10-23 02:58:50,2,23,Thursday,3,10,0,0.006054950202864187,5.0,4.3595641460622145
USER_000,17.3853135,78.47844599999999,2008-10-23 02:58:55,2,23,Thursday,3,10,0,0.00826230907010752,5.0,5.948862530477414
USER_000,17.385314,78.478363,2008-10-23 02:59:00,2,23,Thursday,3,10,0,0.00880773733013922,5.0,6.341570877700238
USER_000,17.385316,78.4782715,2008-10-23 02:59:05,2,23,Thursday,3,10,0,0.009712087517301867,5.0,6.992703012457344
USER_000,17.3853125,78.47820049999999,2008-10-23 02:59:10,2,23,Thursday,3,10,0,0.007544224415811917,5.0,5.431841579384581
USER_000,17.385319,78.4781165,2008-10-23 02:59:15,2,23,Thursday,3,10,0,0.008942931795119728,5.0,6.438910892486204
USER_000,17.385331,78.478043,2008-10-23 02:59:20,2,23,Thursday,3,10,0,0.007912783677299265,5.0,5.6972042476554705
USER_000,17.385333,78.47794999999999,2008-10-23 02:59:25,2,23,Thursday,3,10,0,0.0098712183432326,5.0,7.1072772071274715
USER_000,17.385328,78.4778235,2008-10-23 02:59:30,2,23,Thursday,3,10,0,0.013435080644033058,5.0,9.673258063703802
USER_000,17.385327,78.47772699999999,2008-10-23 02:59:35,2,23,Thursday,3,10,0,0.010240720029113814,5.0,7.373318420961946
USER_000,17.385306,78.477641,2008-10-23 02:59:40,2,23,Thursday,3,10,0,0.00941991751344969,5.0,6.782340609683777
USER_000,17.385305,78.477533,2008-10-23 02:59:45,2,23,Thursday,3,10,0,0.011460981870502722,5.0,8.25190694676196
USER_000,17.385303,78.4774405,2008-10-23 02:59:50,2,23,Thursday,3,10,0,0.009818175786582431,5.0,7.06908656633935
USER_000,17.3852965,78.4773115,2008-10-23 02:59:55,2,23,Thursday,3,10,0,0.013707929882755833,5.0,9.8697095155842
USER_000,17.385278,78.47725449999999,2008-10-23 03:00:00,3,23,Thursday,3,10,0,0.006388806923311603,5.0,4.599940984784354
USER_000,17.385276,78.47715199999999,2008-10-23 03:00:05,3,23,Thursday,3,10,0,0.010879083778487765,5.0,7.832940320511191
USER_000,17.385269,78.4770715,2008-10-23 03:00:10,3,23,Thursday,3,10,0,0.008577664404462953,5.0,6.175918371213326
USER_000,17.385269,78.4769575,2008-10-23 03:00:15,3,23,Thursday,3,10,0,0.01209713610724504,5.0,8.709937997216429
USER_000,17.3852745,78.4768415,2008-10-23 03:00:20,3,23,Thursday,3,10,0,0.012324549529309524,5.0,8.873675661102856
USER_000,17.385284000000002,78.476767,2008-10-23 03:00:25,3,23,Thursday,3,10,0,0.007975847253370071,5.0,5.742610022426451
USER_000,17.3853185,78.4767065,2008-10-23 03:00:30,3,23,Thursday,3,10,0,0.007478812718268005,5.0,5.384745157152963
USER_000,17.3853145,78.476636,2008-10-23 03:00:35,3,23,Thursday,3,10,0,0.00749433192104596,5.0,5.3959189831530905
USER_000,17.385271,78.47652199999999,2008-10-23 03:00:40,3,23,Thursday,3,10,0,0.013028316579075145,5.0,9.380387936934104
USER_000,17.3852825,78.476449,2008-10-23 03:00:45,3,23,Thursday,3,10,0,0.007851246373906358,5.0,5.652897389212578
USER_000,17.385284000000002,78.476366,2008-10-23 03:00:50,3,23,Thursday,3,10,0,0.008809142488639395,5.0,6.342582591820364
USER_000,17.385292500000002,78.47626,2008-10-23 03:00:55,3,23,Thursday,3,10,0,0.011287852731852212,5.0,8.127253966933592
USER_000,17.38529,78.47617699999999,2008-10-23 03:01:00,3,23,Thursday,3,10,0,0.008811948811098003,5.0,6.344603143990562
USER_000,17.385273,78.4761005,2008-10-23 03:01:05,3,23,Thursday,3,10,0,0.008334998365899736,5.0,6.001198823447809
USER_000,17.3852515,78.4760285,2008-10-23 03:01:10,3,23,Thursday,3,10,0,0.008005594159175915,5.0,5.764027794606658
USER_000,17.385272,78.47593549999999,2008-10-23 03:01:15,3,23,Thursday,3,10,0,0.010128557207500168,5.0,7.2925611894001205
USER_000,17.3852705,78.47584699999999,2008-10-23 03:01:20,3,23,Thursday,3,10,0,0.009392678694262899,5.0,6.762728659869286
USER_000,17.3852795,78.47574399999999,2008-10-23 03:01:25,3,23,Thursday,3,10,0,0.01097558785514164,5.0,7.90242325570198
USER_000,17.3852895,78.4756465,2008-10-23 03:01:30,3,23,Thursday,3,10,0,0.010405815112807536,5.0,7.492186881221426
USER_000,17.3852725,78.47555,2008-10-23 03:01:35,3,23,Thursday,3,10,0,0.010413132177562429,5.0,7.497455167844948
USER_000,17.3852725,78.4754545,2008-10-23 03:01:40,3,23,Thursday,3,10,0,0.010134004177089326,5.0,7.296483007504315
USER_000,17.385269,78.4753535,2008-10-23 03:01:45,3,23,Thursday,3,10,0,0.010724701754279952,5.0,7.721785263081565
USER_000,17.385272,78.47523849999999,2008-10-23 03:01:50,3,23,Thursday,3,10,0,0.01220780977776906,5.0,8.789623039993723
USER_000,17.385239000000002,78.47513699999999,2008-10-23 03:01:55,3,23,Thursday,3,10,0,0.011378604457401138,5.0,8.19259520932882
USER_000,17.385238,78.475031,2008-10-23 03:02:00,3,23,Thursday,3,10,0,0.011248765747688889,5.0,8.099111338336
USER_000,17.385239000000002,78.4749535,2008-10-23 03:02:05,3,23,Thursday,3,10,0,0.008224683312823762,5.0,5.921771985233108
USER_000,17.385226,78.47487799999999,2008-10-23 03:02:10,3,23,Thursday,3,10,0,0.00814106429368776,5.0,5.861566291455187
USER_000,17.385244,78.4747715,2008-10-23 03:02:15,3,23,Thursday,3,10,0,0.011477143841347006,5.0,8.263543565769844
USER_000,17.3852415,78.474705,2008-10-23 03:02:20,3,23,Thursday,3,10,0,0.007062137078503882,5.0,5.084738696522795
USER_000,17.3852675,78.474672,2008-10-23 03:02:25,3,23,Thursday,3,10,0,0.004541023872918953,5.0,3.269537188501646
USER_000,17.385256000000002,78.4746515,2008-10-23 03:02:30,3,23,Thursday,3,10,0,0.002523367052078543,5.0,1.816824277496551
USER_000,17.3851885,78.4746495,2008-10-23 03:02:35,3,23,Thursday,3,10,0,0.007508657471595984,5.0,5.406233379549108
USER_000,17.38517,78.4746485,2008-10-23 03:02:40,3,23,Thursday,3,10,0,0.002059841289386245,5.0,1.4830857283580965
USER_000,17.385202,78.4746605,2008-10-23 03:02:45,3,23,Thursday,3,10,0,0.0037792274722525084,5.0,2.721043780021806
USER_000,17.385229,78.474668,2008-10-23 03:02:50,3,23,Thursday,3,10,0,0.003105959346104784,5.0,2.2362907291954444
USER_000,17.3851155,78.47458649999999,2008-10-23 03:02:55,3,23,Thursday,3,10,0,0.015299506638354825,5.0,11.015644779615473
USER_000,17.384995,78.474589,2008-10-23 03:03:00,3,23,Thursday,3,10,0,0.013401614643724972,5.0,9.64916254348198
USER_000,17.384963,78.474583,2008-10-23 03:03:05,3,23,Thursday,3,10,0,0.003614752050116066,5.0,2.6026214760835673
USER_000,17.384946,78.474548,2008-10-23 03:03:10,3,23,Thursday,3,10,0,0.004167418233782702,5.0,3.0005411283235457
USER_000,17.3849425,78.474538,2008-10-23 03:03:15,3,23,Thursday,3,10,0,0.0011302703209836041,5.0,0.8137946311081949
USER_000,17.3849195,78.4745125,2008-10-23 03:03:20,3,23,Thursday,3,10,0,0.003723284872213993,5.0,2.680765107994075
USER_000,17.3849145,78.4744765,2008-10-23 03:03:25,3,23,Thursday,3,10,0,0.003860401086877264,5.0,2.77948878255163
USER_000,17.3849205,78.47443949999999,2008-10-23 03:03:30,3,23,Thursday,3,10,0,0.003982551859067595,5.0,2.867437338528668
USER_000,17.3848785,78.47441749999999,2008-10-23 03:03:35,3,23,Thursday,3,10,0,0.0052211801074433335,5.0,3.7592496773592
USER_000,17.3848545,78.474419,2008-10-23 03:03:40,3,23,Thursday,3,10,0,0.002673420964161626,5.0,1.9248630941963707
USER_000,17.3848065,78.4744335,2008-10-23 03:03:45,3,23,Thursday,3,10,0,0.005554718122939805,5.0,3.9993970485166597
USER_000,17.3847765,78.4744525,2008-10-23 03:03:50,3,23,Thursday,3,10,0,0.0038978098018294443,5.0,2.8064230573172
USER_000,17.3847685,78.47446049999999,2008-10-23 03:03:55,3,23,Thursday,3,10,0,0.0012296292678152364,5.0,0.8853330728269702
USER_000,17.38475,78.474457,2008-10-23 03:04:00,3,23,Thursday,3,10,0,0.0020903652463629863,5.0,1.50506297738135
USER_000,17.38475,78.474457,2008-10-23 03:04:03,3,23,Thursday,3,10,0,0.0,3.0,0.0
USER_000,17.384752,78.4744535,2008-10-23 03:04:05,3,23,Thursday,3,10,0,0.0004328954152143116,2.0,0.7792117473857608
USER_000,17.384739500000002,78.4744555,2008-10-23 03:04:10,3,23,Thursday,3,10,0,0.0014060461334021537,5.0,1.0123532160495505
USER_000,17.384751,78.47445099999999,2008-10-23 03:04:15,3,23,Thursday,3,10,0,0.0013649928489417962,5.0,0.9827948512380932
USER_000,17.384738,78.4744325,2008-10-23 03:04:20,3,23,Thursday,3,10,0,0.002437924728121614,5.0,1.755305804247562
USER_000,17.384761,78.47439549999999,2008-10-23 03:04:25,3,23,Thursday,3,10,0,0.004685760696108276,5.0,3.3737477011979586
USER_000,17.384801500000002,78.4743735,2008-10-23 03:04:30,3,23,Thursday,3,10,0,0.005072538336633827,5.0,3.6522276023763554
USER_000,17.384874,78.4743415,2008-10-23 03:04:35,3,23,Thursday,3,10,0,0.008747608828254053,5.0,6.298278356342918
USER_000,17.3849375,78.47431549999999,2008-10-23 03:04:40,3,23,Thursday,3,10,0,0.007580770725803744,5.0,5.458154922578696
USER_000,17.3849315,78.474266,2008-10-23 03:04:45,3,23,Thursday,3,10,0,0.0052949139432361915,5.0,3.812338039130058
USER_000,17.3848665,78.4742515,2008-10-23 03:04:50,3,23,Thursday,3,10,0,0.007389636963346421,5.0,5.320538613609423
USER_000,17.384895,78.4742345,2008-10-23 03:04:55,3,23,Thursday,3,10,0,0.0036465317335795753,5.0,2.625502848177294
USER_000,17.3849615,78.4742125,2008-10-23 03:05:00,3,23,Thursday,3,10,0,0.007754234430741498,5.0,5.583048790133878
USER_000,17.385051,78.4741865,2008-10-23 03:05:05,3,23,Thursday,3,10,0,0.010327308866310012,5.0,7.4356623837432085
USER_000,17.3851225,78.4741625,2008-10-23 03:05:10,3,23,Thursday,3,10,0,0.008348381876667312,5.0,6.010834951200464
USER_000,17.385109500000002,78.4741315,2008-10-23 03:05:15,3,23,Thursday,3,10,0,0.0035931701012096406,5.0,2.587082472870941
USER_000,17.3909885,78.468199,2008-10-23 04:08:07,4,23,Thursday,3,10,0,0.9075447525416868,3772.0,0.8661614817471031
USER_000,17.391516,78.467523,2008-10-23 04:08:12,4,23,Thursday,3,10,0,0.09265992733251324,5.0,66.71514767940953
USER_000,17.3852985,78.474446,2008-10-23 04:08:42,4,23,Thursday,3,10,0,1.0087824979080942,30.0,121.0538997489713
USER_000,17.385313,78.4744645,2008-10-23 04:08:47,4,23,Thursday,3,10,0,0.0025403702886069553,5.0,1.8290666077970077
USER_000,17.3853495,78.47450649999999,2008-10-23 04:08:52,4,23,Thursday,3,10,0,0.006027915074350084,5.0,4.34009885353206
USER_000,17.385312,78.4745335,2008-10-23 04:08:57,4,23,Thursday,3,10,0,0.005059265748011188,5.0,3.6426713385680554
USER_000,17.385305,78.4745385,2008-10-23 04:09:02,4,23,Thursday,3,10,0,0.0009419990428054833,5.0,0.6782393108199479
USER_000,17.3853105,78.47458449999999,2008-10-23 04:09:07,4,23,Thursday,3,10,0,0.00491946188576281,5.0,3.5420125577492234
USER_000,17.385359,78.474565,2008-10-23 04:09:12,4,23,Thursday,3,10,0,0.005776307830373285,5.0,4.158941637868765
USER_000,17.385344,78.4746225,2008-10-23 04:09:17,4,23,Thursday,3,10,0,0.006325485938580129,5.0,4.554349875777692
USER_000,17.38537,78.4745615,2008-10-23 04:09:22,4,23,Thursday,3,10,0,0.007089311565149734,5.0,5.104304326907808
USER_000,17.38533,78.47456399999999,2008-10-23 04:09:27,4,23,Thursday,3,10,0,0.004455701565317133,5.0,3.2081051270283356
USER_000,17.3853315,78.474554,2008-10-23 04:09:32,4,23,Thursday,3,10,0,0.0010741802091770996,5.0,0.7734097506075117
USER_000,17.3853505,78.4745365,2008-10-23 04:09:37,4,23,Thursday,3,10,0,0.0028128320469724133,5.0,2.0252390738201376
USER_000,17.385366,78.4745255,2008-10-23 04:09:42,4,23,Thursday,3,10,0,0.002081595066544604,5.0,1.4987484479121147
USER_000,17.385366,78.4745255,2008-10-23 04:09:45,4,23,Thursday,3,10,0,0.0,3.0,0.0
USER_000,17.3853635,78.4745255,2008-10-23 04:09:47,4,23,Thursday,3,10,0,0.0002779873166996338,2.0,0.5003771700593408
USER_000,17.3853585,78.4745235,2008-10-23 04:09:52,4,23,Thursday,3,10,0,0.0005951046250719371,5.0,0.42847533005179467
USER_000,17.385354500000002,78.47451899999999,2008-10-23 04:09:57,4,23,Thursday,3,10,0,0.0006525739174897227,5.0,0.4698532205926003
USER_000,17.3853485,78.47450549999999,2008-10-23 04:10:02,4,23,Thursday,3,10,0,0.0015802939261943824,5.0,1.1378116268599554
USER_000,17.3853495,78.4745025,2008-10-23 04:10:07,4,23,Thursday,3,10,0,0.0003372064635724493,5.0,0.2427886537721635
USER_000,17.385349,78.4745035,2008-10-23 04:10:12,4,23,Thursday,3,10,0,0.00011979778715800836,5.0,0.08625440675376601
USER_000,17.385349,78.4745035,2008-10-23 04:10:15,4,23,Thursday,3,10,0,0.0,3.0,0.0
USER_000,17.3853465,78.47450599999999,2008-10-23 04:10:17,4,23,Thursday,3,10,0,0.00038425857016818746,2.0,0.6916654263027374
USER_000,17.385349,78.474533,2008-10-23 04:10:22,4,23,Thursday,3,10,0,0.0028785642216191134,5.0,2.0725662395657616
USER_000,17.385373,78.474505,2008-10-23 04:10:27,4,23,Thursday,3,10,0,0.00399374774654377,5.0,2.8754983775115144
USER_000,17.385419,78.474459,2008-10-23 04:10:32,4,23,Thursday,3,10,0,0.007070356809489196,5.0,5.090656902832221
USER_000,17.385465,78.4744575,2008-10-23 04:10:37,4,23,Thursday,3,10,0,0.005117442674700404,5.0,3.6845587257842904
USER_000,17.3854765,78.4744525,2008-10-23 04:10:42,4,23,Thursday,3,10,0,0.0013844459718030998,5.0,0.9968010996982318
USER_000,17.3854945,78.4744485,2008-10-23 04:10:47,4,23,Thursday,3,10,0,0.0020460214168412996,5.0,1.4731354201257356
USER_000,17.3854975,78.47449549999999,2008-10-23 04:10:52,4,23,Thursday,3,10,0,0.004998553099451463,5.0,3.598958231605053
USER_000,17.385489,78.47455199999999,2008-10-23 04:10:57,4,23,Thursday,3,10,0,0.006069545192870041,5.0,4.370072538866429
USER_000,17.3854715,78.47460849999999,2008-10-23 04:11:02,4,23,Thursday,3,10,0,0.006303382655004502,5.0,4.538435511603241
USER_000,17.3854355,78.4746125,2008-10-23 04:11:07,4,23,Thursday,3,10,0,0.004025458320119526,5.0,2.898329990486059
USER_000,17.385447,78.474568,2008-10-23 04:11:12,4,23,Thursday,3,10,0,0.004892200749976029,5.0,3.522384539982741
USER_000,17.3854665,78.47456,2008-10-23 04:11:17,4,23,Thursday,3,10,0,0.0023285609994738794,5.0,1.6765639196211932
USER_000,17.3850205,78.474751,2008-10-23 04:11:22,4,23,Thursday,3,10,0,0.05357473024893331,5.0,38.57380577923198
USER_000,17.3850305,78.47488849999999,2008-10-23 04:11:27,4,23,Thursday,3,10,0,0.014633172111227048,5.0,10.535883920083474
USER_000,17.385021000000002,78.4749645,2008-10-23 04:11:32,4,23,Thursday,3,10,0,0.008133656253913412,5.0,5.856232502817656
USER_000,17.385092,78.474954,2008-10-23 04:11:37,4,23,Thursday,3,10,0,0.007973077318706286,5.0,5.740615669468525
USER_000,17.385163000000002,78.474894,2008-10-23 04:11:42,4,23,Thursday,3,10,0,0.010142295036247546,5.0,7.302452426098233
USER_000,17.385223,78.474829,2008-10-23 04:11:47,4,23,Thursday,3,10,0,0.009596193433378723,5.0,6.90925927203268
USER_000,17.3852865,78.47480949999999,2008-10-23 04:11:52,4,23,Thursday,3,10,0,0.007357837968691537,5.0,5.297643337457906
USER_000,17.3853665,78.47482149999999,2008-10-23 04:11:57,4,23,Thursday,3,10,0,0.008986272728912498,5.0,6.470116364816999
USER_000,17.3854615,78.474829,2008-10-23 04:12:02,4,23,Thursday,3,10,0,0.010593456095673009,5.0,7.627288388884566
USER_000,17.3854945,78.4748755,2008-10-23 04:12:07,4,23,Thursday,3,10,0,0.00614919264432273,5.0,4.427418703912365
USER_000,17.3855185,78.474908,2008-10-23 04:12:12,4,23,Thursday,3,10,0,0.004360694251699339,5.0,3.1396998612235243
USER_000,17.3855295,78.474966,2008-10-23 04:12:17,4,23,Thursday,3,10,0,0.006275038043943846,5.0,4.518027391639569
USER_000,17.385544,78.47505699999999,2008-10-23 04:12:22,4,23,Thursday,3,10,0,0.009790150276876712,5.0,7.048908199351232
USER_000,17.385548,78.4751445,2008-10-23 04:12:27,4,23,Thursday,3,10,0,0.009295715451222732,5.0,6.692915124880367
USER_000,17.3855525,78.4752425,2008-10-23 04:12:32,4,23,Thursday,3,10,0,0.010411307708399707,5.0,7.496141550047788
USER_000,17.3855555,78.4753245,2008-10-23 04:12:37,4,23,Thursday,3,10,0,0.008707827159057257,5.0,6.269635554521225
USER_000,17.3855625,78.4754105,2008-10-23 04:12:42,4,23,Thursday,3,10,0,0.009159029155387565,5.0,6.5945009918790465
USER_000,17.385565,78.4754955,2008-10-23 04:12:47,4,23,Thursday,3,10,0,0.009024062670172028,5.0,6.49732512252386
USER_000,17.385569,78.475584,2008-10-23 04:12:52,4,23,Thursday,3,10,0,0.009401709273590143,5.0,6.769230676984903
USER_000,17.385574000000002,78.4756705,2008-10-23 04:12:57,4,23,Thursday,3,10,0,0.00919577458034613,5.0,6.620957697849214
USER_000,17.385572500000002,78.47575749999999,2008-10-23 04:13:02,4,23,Thursday,3,10,0,0.009233516147805449,5.0,6.648131626419923
USER_000,17.3855765,78.4758275,2008-10-23 04:13:07,4,23,Thursday,3,10,0,0.007441358057036281,5.0,5.357777801066122
USER_000,17.3855765,78.475932,2008-10-23 04:13:12,4,23,Thursday,3,10,0,0.01108902279884609,5.0,7.9840964151691844
USER_000,17.38558,78.476044,2008-10-23 04:13:17,4,23,Thursday,3,10,0,0.01189125593494378,5.0,8.561704273159522
USER_000,17.3855865,78.47613949999999,2008-10-23 04:13:22,4,23,Thursday,3,10,0,0.010159728540127231,5.0,7.315004548891606
