user_id,latitude,longitude,datetime
USER_000,17.385335,78.47921349999999,2008-10-23 02:58:00
USER_000,17.385345,78.479119,2008-10-23 02:58:05
USER_000,17.385345,78.47904249999999,2008-10-23 02:58:10
USER_000,17.385347,78.47897549999999,2008-10-23 02:58:15
USER_000,17.3853495,78.4789005,2008-10-23 02:58:20
USER_000,17.385342,78.4788245,2008-10-23 02:58:25
USER_000,17.3853455,78.47875099999999,2008-10-23 02:58:30
USER_000,17.3853495,78.47870449999999,2008-10-23 02:58:35
USER_000,17.385336,78.4786435,2008-10-23 02:58:40
USER_000,17.3853465,78.478574,2008-10-23 02:58:45
USER_000,17.385344,78.478517,2008-10-23 02:58:50
USER_000,17.3853135,78.47844599999999,2008-10-23 02:58:55
USER_000,17.385314,78.478363,2008-10-23 02:59:00
USER_000,17.385316,78.4782715,2008-10-23 02:59:05
USER_000,17.3853125,78.47820049999999,2008-10-23 02:59:10
USER_000,17.385319,78.4781165,2008-10-23 02:59:15
USER_000,17.385331,78.478043,2008-10-23 02:59:20
USER_000,17.385333,78.47794999999999,2008-10-23 02:59:25
USER_000,17.385328,78.4778235,2008-10-23 02:59:30
USER_000,17.385327,78.47772699999999,2008-10-23 02:59:35
USER_000,17.385306,78.477641,2008-10-23 02:59:40
USER_000,17.385305,78.477533,2008-10-23 02:59:45
USER_000,17.385303,78.4774405,2008-10-23 02:59:50
USER_000,17.3852965,78.4773115,2008-10-23 02:59:55
USER_000,17.385278,78.47725449999999,2008-10-23 03:00:00
USER_000,17.385276,78.47715199999999,2008-10-23 03:00:05
USER_000,17.385269,78.4770715,2008-10-23 03:00:10
USER_000,17.385269,78.4769575,2008-10-23 03:00:15
USER_000,17.3852745,78.4768415,2008-10-23 03:00:20
USER_000,17.385284000000002,78.476767,2008-10-23 03:00:25
USER_000,17.3853185,78.4767065,2008-10-23 03:00:30
USER_000,17.3853145,78.476636,2008-10-23 03:00:35
USER_000,17.385271,78.47652199999999,2008-10-23 03:00:40
USER_000,17.3852825,78.476449,2008-10-23 03:00:45
USER_000,17.385284000000002,78.476366,2008-10-23 03:00:50
USER_000,17.385292500000002,78.47626,2008-10-23 03:00:55
USER_000,17.38529,78.47617699999999,2008-10-23 03:01:00
USER_000,17.385273,78.4761005,2008-10-23 03:01:05
USER_000,17.3852515,78.4760285,2008-10-23 03:01:10
USER_000,17.385272,78.47593549999999,2008-10-23 03:01:15
USER_000,17.3852705,78.47584699999999,2008-10-23 03:01:20
USER_000,17.3852795,78.47574399999999,2008-10-23 03:01:25
USER_000,17.3852895,78.4756465,2008-10-23 03:01:30
USER_000,17.3852725,78.47555,2008-10-23 03:01:35
USER_000,17.3852725,78.4754545,2008-10-23 03:01:40
USER_000,17.385269,78.4753535,2008-10-23 03:01:45
USER_000,17.385272,78.47523849999999,2008-10-23 03:01:50
USER_000,17.385239000000002,78.47513699999999,2008-10-23 03:01:55
USER_000,17.385238,78.475031,2008-10-23 03:02:00
USER_000,17.385239000000002,78.4749535,2008-10-23 03:02:05
USER_000,17.385226,78.47487799999999,2008-10-23 03:02:10
USER_000,17.385244,78.4747715,2008-10-23 03:02:15
USER_000,17.3852415,78.474705,2008-10-23 03:02:20
USER_000,17.3852675,78.474672,2008-10-23 03:02:25
USER_000,17.385256000000002,78.4746515,2008-10-23 03:02:30
USER_000,17.3851885,78.4746495,2008-10-23 03:02:35
USER_000,17.38517,78.4746485,2008-10-23 03:02:40
USER_000,17.385202,78.4746605,2008-10-23 03:02:45
USER_000,17.385229,78.474668,2008-10-23 03:02:50
USER_000,17.3851155,78.47458649999999,2008-10-23 03:02:55
USER_000,17.384995,78.474589,2008-10-23 03:03:00
USER_000,17.384963,78.474583,2008-10-23 03:03:05
USER_000,17.384946,78.474548,2008-10-23 03:03:10
USER_000,17.3849425,78.474538,2008-10-23 03:03:15
USER_000,17.3849195,78.4745125,2008-10-23 03:03:20
USER_000,17.3849145,78.4744765,2008-10-23 03:03:25
USER_000,17.3849205,78.47443949999999,2008-10-23 03:03:30
USER_000,17.3848785,78.47441749999999,2008-10-23 03:03:35
USER_000,17.3848545,78.474419,2008-10-23 03:03:40
USER_000,17.3848065,78.4744335,2008-10-23 03:03:45
USER_000,17.3847765,78.4744525,2008-10-23 03:03:50
USER_000,17.3847685,78.47446049999999,2008-10-23 03:03:55
USER_000,17.38475,78.474457,2008-10-23 03:04:00
USER_000,17.38475,78.474457,2008-10-23 03:04:03
USER_000,17.384752,78.4744535,2008-10-23 03:04:05
USER_000,17.384739500000002,78.4744555,2008-10-23 03:04:10
USER_000,17.384751,78.47445099999999,2008-10-23 03:04:15
USER_000,17.384738,78.4744325,2008-10-23 03:04:20
USER_000,17.384761,78.47439549999999,2008-10-23 03:04:25
USER_000,17.384801500000002,78.4743735,2008-10-23 03:04:30
USER_000,17.384874,78.4743415,2008-10-23 03:04:35
USER_000,17.3849375,78.47431549999999,2008-10-23 03:04:40
USER_000,17.3849315,78.474266,2008-10-23 03:04:45
USER_000,17.3848665,78.4742515,2008-10-23 03:04:50
USER_000,17.384895,78.4742345,2008-10-23 03:04:55
USER_000,17.3849615,78.4742125,2008-10-23 03:05:00
USER_000,17.385051,78.4741865,2008-10-23 03:05:05
USER_000,17.3851225,78.4741625,2008-10-23 03:05:10
USER_000,17.385109500000002,78.4741315,2008-10-23 03:05:15
USER_000,17.3909885,78.468199,2008-10-23 04:08:07
USER_000,17.391516,78.467523,2008-10-23 04:08:12
USER_000,17.3852985,78.474446,2008-10-23 04:08:42
USER_000,17.385313,78.4744645,2008-10-23 04:08:47
USER_000,17.3853495,78.47450649999999,2008-10-23 04:08:52
USER_000,17.385312,78.4745335,2008-10-23 04:08:57
USER_000,17.385305,78.4745385,2008-10-23 04:09:02
USER_000,17.3853105,78.47458449999999,2008-10-23 04:09:07
USER_000,17.385359,78.474565,2008-10-23 04:09:12
USER_000,17.385344,78.4746225,2008-10-23 04:09:17
USER_000,17.38537,78.4745615,2008-10-23 04:09:22
USER_000,17.38533,78.47456399999999,2008-10-23 04:09:27
USER_000,17.3853315,78.474554,2008-10-23 04:09:32
USER_000,17.3853505,78.4745365,2008-10-23 04:09:37
USER_000,17.385366,78.4745255,2008-10-23 04:09:42
USER_000,17.385366,78.4745255,2008-10-23 04:09:45
USER_000,17.3853635,78.4745255,2008-10-23 04:09:47
USER_000,17.3853585,78.4745235,2008-10-23 04:09:52
USER_000,17.385354500000002,78.47451899999999,2008-10-23 04:09:57
USER_000,17.3853485,78.47450549999999,2008-10-23 04:10:02
USER_000,17.3853495,78.4745025,2008-10-23 04:10:07
USER_000,17.385349,78.4745035,2008-10-23 04:10:12
USER_000,17.385349,78.4745035,2008-10-23 04:10:15
USER_000,17.3853465,78.47450599999999,2008-10-23 04:10:17
USER_000,17.385349,78.474533,2008-10-23 04:10:22
USER_000,17.385373,78.474505,2008-10-23 04:10:27
USER_000,17.385419,78.474459,2008-10-23 04:10:32
USER_000,17.385465,78.4744575,2008-10-23 04:10:37
USER_000,17.3854765,78.4744525,2008-10-23 04:10:42
USER_000,17.3854945,78.4744485,2008-10-23 04:10:47
USER_000,17.3854975,78.47449549999999,2008-10-23 04:10:52
USER_000,17.385489,78.47455199999999,2008-10-23 04:10:57
USER_000,17.3854715,78.47460849999999,2008-10-23 04:11:02
USER_000,17.3854355,78.4746125,2008-10-23 04:11:07
USER_000,17.385447,78.474568,2008-10-23 04:11:12
USER_000,17.3854665,78.47456,2008-10-23 04:11:17
USER_000,17.3850205,78.474751,2008-10-23 04:11:22
USER_000,17.3850305,78.47488849999999,2008-10-23 04:11:27
USER_000,17.385021000000002,78.4749645,2008-10-23 04:11:32
USER_000,17.385092,78.474954,2008-10-23 04:11:37
USER_000,17.385163000000002,78.474894,2008-10-23 04:11:42
USER_000,17.385223,78.474829,2008-10-23 04:11:47
USER_000,17.3852865,78.47480949999999,2008-10-23 04:11:52
USER_000,17.3853665,78.47482149999999,2008-10-23 04:11:57
USER_000,17.3854615,78.474829,2008-10-23 04:12:02
USER_000,17.3854945,78.4748755,2008-10-23 04:12:07
USER_000,17.3855185,78.474908,2008-10-23 04:12:12
USER_000,17.3855295,78.474966,2008-10-23 04:12:17
USER_000,17.385544,78.47505699999999,2008-10-23 04:12:22
USER_000,17.385548,78.4751445,2008-10-23 04:12:27
USER_000,17.3855525,78.4752425,2008-10-23 04:12:32
USER_000,17.3855555,78.4753245,2008-10-23 04:12:37
USER_000,17.3855625,78.4754105,2008-10-23 04:12:42
USER_000,17.385565,78.4754955,2008-10-23 04:12:47
USER_000,17.385569,78.475584,2008-10-23 04:12:52
USER_000,17.385574000000002,78.4756705,2008-10-23 04:12:57
USER_000,17.385572500000002,78.47575749999999,2008-10-23 04:13:02
USER_000,17.3855765,78.4758275,2008-10-23 04:13:07
USER_000,17.3855765,78.475932,2008-10-23 04:13:12
USER_000,17.38558,78.476044,2008-10-23 04:13:17
USER_000,17.3855865,78.47613949999999,2008-10-23 04:13:22
USER_000,17.3855915,78.47622999999999,2008-10-23 04:13:27
USER_000,17.3856045,78.47631849999999,2008-10-23 04:13:32
USER_000,17.3856215,78.476429,2008-10-23 04:13:37
USER_000,17.385615,78.476548,2008-10-23 04:13:42
USER_000,17.3856195,78.4766425,2008-10-23 04:13:47
USER_000,17.385614,78.476742,2008-10-23 04:13:52
USER_000,17.385596500000002,78.4768335,2008-10-23 04:13:57
USER_000,17.3856135,78.47688149999999,2008-10-23 04:14:02
USER_000,17.385619000000002,78.47693,2008-10-23 04:14:07
USER_000,17.385621,78.47702949999999,2008-10-23 04:14:12
USER_000,17.3856145,78.4771235,2008-10-23 04:14:17
USER_000,17.3856115,78.4772055,2008-10-23 04:14:22
USER_000,17.3856155,78.47726349999999,2008-10-23 04:14:27
USER_000,17.385641,78.477396,2008-10-23 04:14:32
USER_000,17.3856525,78.477474,2008-10-23 04:14:37
USER_000,17.385666,78.4775495,2008-10-23 04:14:42
USER_000,17.3856845,78.47762449999999,2008-10-23 04:14:47
USER_000,17.3856675,78.477717,2008-10-23 04:14:52
USER_000,17.385673,78.477792,2008-10-23 04:14:57
USER_000,17.3856655,78.477889,2008-10-23 04:15:02
USER_000,17.3856635,78.4779815,2008-10-23 04:15:07
USER_000,17.3856675,78.4780655,2008-10-23 04:15:12
USER_000,17.3856785,78.4781555,2008-10-23 04:15:17
USER_000,17.385685,78.4782465,2008-10-23 04:15:22
USER_000,17.385677,78.47834599999999,2008-10-23 04:15:27
USER_000,17.385692,78.47847049999999,2008-10-23 04:15:32
USER_000,17.385705,78.478555,2008-10-23 04:15:37
USER_000,17.3857155,78.47861649999999,2008-10-23 04:15:42
USER_000,17.38573,78.4786675,2008-10-23 04:15:47
USER_000,17.38572,78.4787665,2008-10-23 04:15:52
USER_000,17.3857125,78.4788665,2008-10-23 04:15:57
USER_000,17.385728,78.4789565,2008-10-23 04:16:02
USER_000,17.385709000000002,78.47908949999999,2008-10-23 04:16:07
USER_000,17.385700500000002,78.479187,2008-10-23 04:16:12
USER_000,17.3857015,78.47928999999999,2008-10-23 04:16:17
USER_000,17.385710500000002,78.479376,2008-10-23 04:16:22
USER_000,17.385697,78.479455,2008-10-23 04:16:27
USER_000,17.3856805,78.479547,2008-10-23 04:16:32
USER_000,17.385695000000002,78.47965049999999,2008-10-23 04:16:37
USER_000,17.385701,78.479744,2008-10-23 04:16:42
USER_000,17.385741,78.47979,2008-10-23 04:16:47
USER_000,17.3858215,78.47979,2008-10-23 04:16:52
USER_000,17.3858895,78.4797845,2008-10-23 04:16:57
USER_000,17.3859605,78.4797805,2008-10-23 04:17:02
USER_000,17.386020000000002,78.4797705,2008-10-23 04:17:07
USER_000,17.386075,78.479789,2008-10-23 04:17:12
USER_000,17.386125500000002,78.479817,2008-10-23 04:17:17
USER_000,17.386187,78.4798125,2008-10-23 04:17:22
USER_000,17.3862525,78.479778,2008-10-23 04:17:27
USER_000,17.3863305,78.47974249999999,2008-10-23 04:17:32
USER_000,17.386405500000002,78.47973099999999,2008-10-23 04:17:37
USER_000,17.3864485,78.4797465,2008-10-23 04:17:42
USER_000,17.3864965,78.479778,2008-10-23 04:17:47
USER_000,17.386564500000002,78.47978699999999,2008-10-23 04:17:52
USER_000,17.3866365,78.4797935,2008-10-23 04:17:57
USER_000,17.3867055,78.479802,2008-10-23 04:18:02
USER_000,17.3867625,78.479835,2008-10-23 04:18:07
USER_000,17.386829,78.47984199999999,2008-10-23 04:18:12
USER_000,17.3868955,78.47984399999999,2008-10-23 04:18:17
USER_000,17.3869735,78.4798245,2008-10-23 04:18:22
USER_000,17.387042,78.4798135,2008-10-23 04:18:27
USER_000,17.387104,78.4798295,2008-10-23 04:18:32
USER_000,17.387155500000002,78.479826,2008-10-23 04:18:37
USER_000,17.3872465,78.479751,2008-10-23 04:18:42
USER_000,17.3872985,78.4797655,2008-10-23 04:18:47
USER_000,17.387376500000002,78.479733,2008-10-23 04:18:52
USER_000,17.3874395,78.479712,2008-10-23 04:18:57
USER_000,17.387486,78.479692,2008-10-23 04:19:02
USER_000,17.3875505,78.47969649999999,2008-10-23 04:19:07
USER_000,17.3876145,78.4797165,2008-10-23 04:19:12
USER_000,17.3876865,78.479733,2008-10-23 04:19:17
USER_000,17.3877435,78.47975249999999,2008-10-23 04:19:22
USER_000,17.387796,78.47977449999999,2008-10-23 04:19:27
USER_000,17.3878595,78.4798155,2008-10-23 04:19:32
USER_000,17.387914000000002,78.4798245,2008-10-23 04:19:37
USER_000,17.387981,78.479812,2008-10-23 04:19:42
USER_000,17.388019,78.479849,2008-10-23 04:19:47
USER_000,17.3880905,78.4798575,2008-10-23 04:19:52
USER_000,17.3881445,78.4798845,2008-10-23 04:19:57
USER_000,17.388209500000002,78.4799075,2008-10-23 04:20:02
USER_000,17.3882625,78.479929,2008-10-23 04:20:07
USER_000,17.388303,78.4799385,2008-10-23 04:20:12
USER_000,17.38838,78.479895,2008-10-23 04:20:17
USER_000,17.388425,78.479867,2008-10-23 04:20:22
USER_000,17.3884465,78.479857,2008-10-23 04:20:27
USER_000,17.388448,78.4798555,2008-10-23 04:20:32
USER_000,17.388449,78.47985249999999,2008-10-23 04:20:37
USER_000,17.388449,78.4798515,2008-10-23 04:20:42
USER_000,17.388448,78.4798505,2008-10-23 04:20:47
USER_000,17.3884475,78.4798475,2008-10-23 04:20:52
USER_000,17.388446000000002,78.479846,2008-10-23 04:20:57
USER_000,17.388445,78.479845,2008-10-23 04:21:02
USER_000,17.388444500000002,78.47984399999999,2008-10-23 04:21:07
USER_000,17.388444500000002,78.47984349999999,2008-10-23 04:21:12
USER_000,17.388444500000002,78.47984349999999,2008-10-23 04:21:15
USER_000,17.388448,78.479845,2008-10-23 04:21:17
USER_000,17.3884715,78.479833,2008-10-23 04:21:22
USER_000,17.3884965,78.47985449999999,2008-10-23 04:21:27
USER_000,17.3885185,78.4799025,2008-10-23 04:21:32
USER_000,17.3885365,78.479959,2008-10-23 04:21:37
USER_000,17.3885435,78.4800395,2008-10-23 04:21:42
USER_000,17.388537,78.4801285,2008-10-23 04:21:47
USER_000,17.388553,78.48021349999999,2008-10-23 04:21:52
USER_000,17.3885605,78.4802855,2008-10-23 04:21:57
USER_000,17.3885665,78.4803745,2008-10-23 04:22:02
USER_000,17.3885845,78.480456,2008-10-23 04:22:07
USER_000,17.388597,78.4805535,2008-10-23 04:22:12
USER_000,17.388607,78.4806465,2008-10-23 04:22:17
USER_000,17.388605000000002,78.4807575,2008-10-23 04:22:22
USER_000,17.3886165,78.4808535,2008-10-23 04:22:27
USER_000,17.388627500000002,78.480941,2008-10-23 04:22:32
USER_000,17.388629,78.48103649999999,2008-10-23 04:22:37
USER_000,17.388616,78.481133,2008-10-23 04:22:42
USER_000,17.388612000000002,78.48122649999999,2008-10-23 04:22:47
USER_000,17.388611,78.4813235,2008-10-23 04:22:52
USER_000,17.388609,78.481422,2008-10-23 04:22:57
USER_000,17.388608,78.4815345,2008-10-23 04:23:02
USER_000,17.3886175,78.4816405,2008-10-23 04:23:07
USER_000,17.3886315,78.48172,2008-10-23 04:23:12
USER_000,17.388636,78.481815,2008-10-23 04:23:17
USER_000,17.388634,78.4819045,2008-10-23 04:23:22
USER_000,17.3886475,78.48199249999999,2008-10-23 04:23:27
USER_000,17.3886565,78.482098,2008-10-23 04:23:32
USER_000,17.388664000000002,78.4821985,2008-10-23 04:23:37
USER_000,17.3886635,78.4823015,2008-10-23 04:23:42
USER_000,17.388674,78.4823965,2008-10-23 04:23:47
USER_000,17.388688000000002,78.482471,2008-10-23 04:23:52
USER_000,17.3887075,78.4825645,2008-10-23 04:23:57
USER_000,17.3887045,78.4826215,2008-10-23 04:24:02
USER_000,17.3886955,78.482695,2008-10-23 04:24:07
USER_000,17.388694,78.482779,2008-10-23 04:24:12
USER_000,17.3886945,78.482886,2008-10-23 04:24:17
USER_000,17.388693,78.4829905,2008-10-23 04:24:22
USER_000,17.388697,78.4830875,2008-10-23 04:24:27
USER_000,17.388704,78.483178,2008-10-23 04:24:32
USER_000,17.38871,78.48329949999999,2008-10-23 04:24:37
USER_000,17.3886985,78.4834175,2008-10-23 04:24:42
USER_000,17.3886915,78.483526,2008-10-23 04:24:47
USER_000,17.388682,78.4836305,2008-10-23 04:24:52
USER_000,17.3886935,78.48373699999999,2008-10-23 04:24:57
USER_000,17.3886895,78.4838415,2008-10-23 04:25:02
USER_000,17.388666,78.4839155,2008-10-23 04:25:07
USER_000,17.3886845,78.48404,2008-10-23 04:25:12
USER_000,17.3886915,78.4841455,2008-10-23 04:25:17
USER_000,17.388702000000002,78.484252,2008-10-23 04:25:22
USER_000,17.3887005,78.484349,2008-10-23 04:25:27
USER_000,17.388697,78.48445749999999,2008-10-23 04:25:32
USER_000,17.3886935,78.484545,2008-10-23 04:25:37
USER_000,17.388703,78.4846415,2008-10-23 04:25:42
USER_000,17.3887195,78.484733,2008-10-23 04:25:47
USER_000,17.388729,78.48483099999999,2008-10-23 04:25:52
USER_000,17.388741,78.4849275,2008-10-23 04:25:57
USER_000,17.388744,78.4850225,2008-10-23 04:26:02
USER_000,17.388754,78.48511099999999,2008-10-23 04:26:07
USER_000,17.388762500000002,78.48520149999999,2008-10-23 04:26:12
USER_000,17.388776,78.48530099999999,2008-10-23 04:26:17
USER_000,17.388791,78.4853895,2008-10-23 04:26:22
USER_000,17.388794,78.485492,2008-10-23 04:26:27
USER_000,17.3887945,78.4855915,2008-10-23 04:26:32
USER_000,17.388784,78.485668,2008-10-23 04:26:37
USER_000,17.388805,78.485737,2008-10-23 04:26:42
USER_000,17.388806,78.485802,2008-10-23 04:26:47
USER_000,17.388803,78.48588799999999,2008-10-23 04:26:52
USER_000,17.3888015,78.485948,2008-10-23 04:26:57
USER_000,17.388800500000002,78.486018,2008-10-23 04:27:02
USER_000,17.388838500000002,78.48613399999999,2008-10-23 04:27:07
USER_000,17.3888955,78.48619199999999,2008-10-23 04:27:12
USER_000,17.388958,78.486189,2008-10-23 04:27:17
USER_000,17.3890315,78.486187,2008-10-23 04:27:22
USER_000,17.3891035,78.48619199999999,2008-10-23 04:27:27
USER_000,17.3892005,78.486206,2008-10-23 04:27:32
USER_000,17.3892825,78.4862,2008-10-23 04:27:37
USER_000,17.389328,78.4861985,2008-10-23 04:27:42
USER_000,17.389400000000002,78.486205,2008-10-23 04:27:47
USER_000,17.3894885,78.4862455,2008-10-23 04:27:52
USER_000,17.3895415,78.4862455,2008-10-23 04:27:57
USER_000,17.3896005,78.48615649999999,2008-10-23 04:28:02
USER_000,17.3896385,78.4861085,2008-10-23 04:28:07
USER_000,17.389711000000002,78.48612549999999,2008-10-23 04:28:12
USER_000,17.3898145,78.48617999999999,2008-10-23 04:28:17
USER_000,17.3898675,78.486172,2008-10-23 04:28:22
USER_000,17.38992,78.486129,2008-10-23 04:28:27
USER_000,17.389998000000002,78.48608949999999,2008-10-23 04:28:32
USER_000,17.390127500000002,78.48620199999999,2008-10-23 04:28:37
USER_000,17.3901875,78.48621449999999,2008-10-23 04:28:42
USER_000,17.390238,78.48619299999999,2008-10-23 04:28:47
USER_000,17.3903355,78.48618149999999,2008-10-23 04:28:52
USER_000,17.390424,78.4861615,2008-10-23 04:28:57
USER_000,17.390505,78.4861205,2008-10-23 04:29:02
USER_000,17.390573,78.48611249999999,2008-10-23 04:29:07
USER_000,17.3906465,78.48611,2008-10-23 04:29:12
USER_000,17.3907175,78.48610299999999,2008-10-23 04:29:17
USER_000,17.390796,78.4861035,2008-10-23 04:29:22
USER_000,17.3908835,78.48606649999999,2008-10-23 04:29:27
USER_000,17.390959,78.48606,2008-10-23 04:29:32
USER_000,17.391026,78.4860585,2008-10-23 04:29:37
USER_000,17.3910965,78.48607799999999,2008-10-23 04:29:42
USER_000,17.391155,78.486072,2008-10-23 04:29:47
USER_000,17.391217,78.486076,2008-10-23 04:29:52
USER_000,17.391296,78.4860405,2008-10-23 04:29:57
USER_000,17.391367,78.486032,2008-10-23 04:30:02
USER_000,17.391416,78.48601249999999,2008-10-23 04:30:07
USER_000,17.3914225,78.486006,2008-10-23 04:30:12
USER_000,17.3914625,78.485974,2008-10-23 04:30:17
USER_000,17.3915405,78.4859685,2008-10-23 04:30:22
USER_000,17.3916405,78.486014,2008-10-23 04:30:27
USER_000,17.3917385,78.486014,2008-10-23 04:30:32
USER_000,17.391896,78.485957,2008-10-23 04:30:37
USER_000,17.391975000000002,78.4859505,2008-10-23 04:30:42
USER_000,17.3920325,78.4859585,2008-10-23 04:30:47
USER_000,17.392094,78.48595499999999,2008-10-23 04:30:52
USER_000,17.3921755,78.4859305,2008-10-23 04:30:57
USER_000,17.3922535,78.48593399999999,2008-10-23 04:31:02
USER_000,17.392326,78.485918,2008-10-23 04:31:07
USER_000,17.392401500000002,78.4859125,2008-10-23 04:31:12
USER_000,17.3924765,78.4859125,2008-10-23 04:31:17
USER_000,17.3925475,78.485927,2008-10-23 04:31:22
USER_000,17.392639,78.48589799999999,2008-10-23 04:31:27
USER_000,17.392709,78.48588799999999,2008-10-23 04:31:32
USER_000,17.392782,78.4858805,2008-10-23 04:31:37
USER_000,17.392842,78.485874,2008-10-23 04:31:42
USER_000,17.3929035,78.48588899999999,2008-10-23 04:31:47
USER_000,17.392901000000002,78.485962,2008-10-23 04:31:52
USER_000,17.3929015,78.486017,2008-10-23 04:31:57
USER_000,17.392893,78.4860935,2008-10-23 04:32:02
USER_000,17.3928865,78.48617999999999,2008-10-23 04:32:07
USER_000,17.392886,78.486266,2008-10-23 04:32:12
USER_000,17.3928825,78.486367,2008-10-23 04:32:17
USER_000,17.3928845,78.48643999999999,2008-10-23 04:32:22
USER_000,17.3928875,78.486524,2008-10-23 04:32:27
USER_000,17.392884,78.4866025,2008-10-23 04:32:32
USER_000,17.392879,78.4866025,2008-10-23 04:32:37
USER_000,17.3928905,78.486666,2008-10-23 04:32:42
USER_000,17.3929265,78.48683449999999,2008-10-23 04:32:47
USER_000,17.392939000000002,78.486929,2008-10-23 04:32:52
USER_000,17.392923,78.48700249999999,2008-10-23 04:32:57
USER_000,17.392938,78.48702599999999,2008-10-23 04:33:02
USER_000,17.392939000000002,78.4870265,2008-10-23 04:33:07
USER_000,17.392941,78.4870275,2008-10-23 04:33:12
USER_000,17.392941,78.4870275,2008-10-23 04:33:15
USER_000,17.392938,78.487028,2008-10-23 04:33:17
USER_000,17.3929205,78.487055,2008-10-23 04:33:22
USER_000,17.392931,78.4870405,2008-10-23 04:33:27
USER_000,17.3929255,78.4870385,2008-10-23 04:33:32
USER_000,17.392932000000002,78.48704649999999,2008-10-23 04:33:37
USER_000,17.392942,78.4870555,2008-10-23 04:33:42
USER_000,17.392942,78.4870555,2008-10-23 04:33:45
USER_000,17.392939000000002,78.4870555,2008-10-23 04:33:47
USER_000,17.3929335,78.487056,2008-10-23 04:33:52
USER_000,17.3929275,78.4870565,2008-10-23 04:33:57
USER_000,17.3929515,78.48704799999999,2008-10-23 04:34:02
USER_000,17.39288,78.487049,2008-10-23 04:34:07
USER_000,17.392853,78.4870725,2008-10-23 04:34:12
USER_000,17.392858,78.4870655,2008-10-23 04:34:17
USER_000,17.3928835,78.487039,2008-10-23 04:34:22
USER_000,17.3928865,78.4871,2008-10-23 04:34:27
